Covaldea_	Covaldea_i	Codigo	Nombre	Latitude	Longitude	X_coord	Y_coord	Muni_cov	Setaccu	Codemun	Ald88num	Ald74off	Ald74name	Depto74	Codemun74
3398	1694	71205	La Montañita	13.72842249	-86.92791426	507793	1520118	712	3	712	71205	71204	LA MONTANITA	7	712
3399	1529	81612	Sacahuato	13.72777142	-87.22289854	475902.9	1520046	816	3	816	81612	81611	SACAHUATO	8	816
3400	3569	82102	El Hato	13.72703896	-87.51694976	444112.8	1519965	821	3	821	82102	82101	EL HATO	8	821
3401	3574	80412	Macancicre	13.72641501	-87.56794947	438598.9	1519896	804	3	804	80412	80409	MANDASTA	8	804
3402	1673	71104	El Chaguite	13.72396444	-86.83599228	517730.8	1519625	711	3	711	71104	71103	EL CHAGUITE	7	711
3403	1794	61402	Coraycito	13.72377454	-87.41587086	455040	1519604	614	3	614	61402	61401	CORAICITO	6	614
3404	1788	71803	El Hornito	13.72262612	-87.07314585	492092.2	1519477	718	3	718	71803	71802	EL HORNITO	7	718
3405	1826	80804	Opimuca	13.71983192	-87.34669976	462517.6	1519168	808	3	808	80804	81004	EL RETIRO	8	810
3406	1789	71801	Yauyupe	13.71939787	-87.05905939	493615	1519120	718	3	718	71801	71800	YAUYUPE	7	718
3407	3593	170401	Aramecina	13.71931649	-87.70963219	423278.5	1519111	1704	3	1704	170401	170400	ARAMECINA	17	1704
3408	1809	61404	El Macuelizo	13.71902712	-87.40374848	456349.7	1519079	614	3	614	61404	61403	EL MACUELIZO	6	614
3410	1813	82101	San Miguelito	13.7182404	-87.49465265	446521.4	1518992	821	3	821	82101	82100	SAN MIGUELITO	8	821
3411	3578	80416	Toncontin	13.71821328	-87.61619912	433380.1	1518989	804	3	804	80416	80411	TONCONTIN	8	804
3412	1695	71201	San Lucas	13.71777018	-86.95546943	504814.3	1518940	712	3	712	71201	71200	SAN LUCAS	7	712
3413	3594	170403	El Pedregal	13.71493982	-87.68991353	425409.1	1518627	1704	3	1704	170403	170402	EL PEDREGAL	17	1704
3414	1814	82103	Santa Marta	13.71056314	-87.46964571	449223.4	1518143	821	3	821	82103	82102	SANTA MARTHA	8	821
3416	1531	71107	Orlica	13.70558061	-86.76636574	525260.1	1517592	711	3	711	71107	71106	ORLICA	7	711
3418	1677	71106	Mandasta	13.70373589	-86.9115241	509565.9	1517388	711	3	711	71106	71105	MANDASTA	7	711
3419	1674	71103	Comunidad	13.70238852	-86.82219945	519223.7	1517239	711	3	711	71103	71102	COMUNIDAD	7	711
3420	3526	80703	Quebrachal	13.70215341	-87.51752599	444044.6	1517213	807	3	807	80703	80702	QUEBRACHAL	8	807
3421	1810	61406	Las Marias	13.70189118	-87.43349093	453130.7	1517184	614	3	614	61406	61405	LAS MARIAS	6	614
3422	1787	71802	El Chaguitillo	13.69859962	-87.10127166	489050.4	1516820	718	3	718	71802	71801	EL CHAGUITILLO	7	718
3423	1676	71101	San Antonio de Flores	13.6975145	-86.88190518	512768.6	1516700	711	3	711	71101	71100	SAN ANTONIO DE FLORES	7	711
3424	1698	71208	Navijupe	13.69631182	-86.98818188	501277.8	1516567	712	3	712	71208	71207	NAVIJUPE	7	712
3425	1834	80805	San Jorge	13.69622139	-87.30525613	466994.9	1516557	808	3	808	80805	81009	LA UNION	8	810
3426	3596	170405	La Peña	13.69456657	-87.71992477	422157.5	1516374	1704	3	1704	170405	170404	LA PENA	17	1704
3427	3597	170406	Las Pozas	13.69422295	-87.67989287	426486.1	1516336	1704	3	1704	170406	170405	LAS POSAS	17	1704
3428	3595	170404	El Tablon	13.69420486	-87.69597419	424747.2	1516334	1704	3	1704	170404	170403	EL TABLON	17	1704
3429	1827	80803	Ojos de Agua	13.69137449	-87.36055096	461015.4	1516021	808	3	808	80803	80802	OJOS DE AGUA	8	808
3430	1812	80701	La Libertad	13.69123885	-87.49892795	446053	1516006	807	3	807	80701	80700	LA LIBERTAD	8	807
3431	1696	71203	Candelaria	13.6891138	-86.92469391	508142.5	1515771	712	3	712	71203	71202	CANDELARIA	7	712
3432	3599	170811	Las Delicias	13.68758558	-87.55508641	439979.7	1515602	1708	3	1708	170811	170808	LAS DELICIAS	17	1708
3433	1699	71207	Mactuca	13.68580416	-86.96289267	504012.3	1515405	712	3	712	71207	71206	MACTUCA	7	712
3434	3598	170407	Los Terreros	13.68467382	-87.65842465	428804.6	1515280	1704	3	1704	170407	170406	LOS TERREROS	17	1704
3435	3609	170703	Concepcion de Maria o Potrero Grande	13.68446584	-87.62970712	431909.9	1515257	1707	3	1707	170703	170702	CONCEPCION DE MARIA	17	1707
3436	3600	170814	Montecristo	13.68101151	-87.57763451	437539.8	1514875	1708	3	1708	170814	170812	MONTECRISTO	17	1708
3437	1697	71202	Apalipi	13.68062268	-86.92381711	508237.6	1514832	712	3	712	71202	71201	APALIPI	7	712
3438	1790	71603	El Zapotal	13.6800982	-87.03304094	496427.3	1514774	716	3	716	71603	71602	EL ZAPOTAL	7	716
3439	3592	170409	Sampito	13.67788273	-87.71536867	422644.7	1514529	1704	3	1704	170409	170408	SAMPITO	17	1704
3440	3601	170816	Talpetates	13.67742155	-87.55784516	439678.8	1514478	1708	3	1708	170816	170811	LOS TALPETALES	17	1708
3441	1776	81611	Los Nanzales	13.6767976	-87.24237564	473791.6	1514409	816	3	816	81611	81610	LOS MANZALES	8	816
3442	1791	71605	Jamayupe	13.67582098	-87.06319345	493166.8	1514301	716	3	716	71605	71604	JAMAYUPE	7	716
3443	1811	80702	El Pedrero	13.67479915	-87.47237018	448921.1	1514188	807	3	807	80702	80701	EL PEDRERO	8	807
3444	3610	170706	San Marcos o Tamayo	13.67360551	-87.61626587	433360.3	1514056	1707	3	1707	170706	170705	TAMAYO	17	1707
3445	1795	61401	San Jose	13.67309912	-87.4210158	454474	1514000	614	3	614	61401	61400	SN JOSE DE CHOLUTECA	6	614
3446	1678	71102	Apalipi	13.67263794	-86.9182127	508843.9	1513949	711	3	711	71102	71101	APALI	7	711
3447	1807	61403	El Cacao	13.67051289	-87.39623886	457152.8	1513714	614	3	614	61403	61402	EL CACAO	6	614
3448	3603	170813	Los Amates	13.66864104	-87.53748508	441878.3	1513507	1708	3	1708	170813	170810	LOS AMATES	17	1708
3449	1700	71608	San Sebastian	13.66643461	-86.97668855	502520.8	1513263	716	3	716	71608	71607	SAN SEBASTIAN	7	716
3450	3602	170805	El Guayabo	13.66606386	-87.55916477	439533.2	1513222	1708	3	1708	170805	170804	EL GUAYABO	17	1708
3451	3604	170803	Cerro Grande	13.66462606	-87.51534013	444272.1	1513063	1708	3	1708	170803	170802	CERRO GRANDE	17	1708
3452	1805	61204	Moramulca	13.66317018	-87.3091621	466567.9	1512902	612	3	612	61204	61203	MORAMULCA	6	612
3453	1808	61405	La Crucita	13.66281751	-87.45726044	450552.5	1512863	614	3	614	61405	61404	LAS CRUCITAS	6	614
3454	1675	71105	El Espinal	13.66208505	-86.8245675	518970.9	1512782	711	3	711	71105	71104	EL ESPINAL	7	711
3455	1671	60405	Liraqui	13.66012277	-86.79938845	521693.9	1512565	604	3	604	60405	60404	LIRAQUI	6	604
3456	3606	170804	El Espino	13.65679504	-87.5626391	439155.1	1512197	1708	3	1708	170804	170803	EL ESPINO	17	1708
3459	1679	71109	Tolobrito	13.64956084	-86.87661026	513343.8	1511397	711	3	711	71109	71108	TOLOBRITO	7	711
3460	3608	170806	El Rodeo	13.64951562	-87.56781003	438594	1511392	1708	3	1708	170806	170805	EL RODEO	17	1708
3462	3607	170807	El Salitre	13.6491087	-87.55556116	439918.6	1511347	1708	3	1708	170807	170814	SALITRE	17	1708
3463	3605	170815	Panasacaran	13.6484124	-87.50672869	445199.6	1511270	1708	3	1708	170815	170813	PANASACARAN	17	1708
3464	1784	81205	El Platanar o Platanal	13.64808687	-87.1537271	483375.3	1511234	812	3	812	81205	81204	EL PLATANAR	8	812
3465	1806	61103	Concepcion El Brasilar	13.64675758	-87.45428904	450870.5	1511087	611	3	611	61103	61102	CONCEP. O BRASILAR	6	611
3466	1702	71705	Tolobre	13.64565436	-86.91556911	509130.8	1510965	717	3	717	71705	71703	TOLOBRE	7	717
3467	3611	170808	La Cañada o Calea No.1	13.64560011	-87.58725677	436489.8	1510959	1708	3	1708	170808	170806	LA CANADA	17	1708
3468	1701	71703	Las Uvillas	13.64495807	-86.96740318	503525.2	1510888	717	0	716	71703	71704	UVILLAS	7	717
3469	1522	61201	San Antonio de Flores	13.64415326	-87.36210921	460839.1	1510799	612	3	612	61201	61200	SAN ANT. DE FLORES	6	612
3470	3553	170705	San Francisco No.2	13.6404186	-87.67647086	426839.5	1510386	1707	3	1707	170705	170704	SAN FRANCISCO	17	1707
3471	3525	170809	La Laguna No.1	13.6387276	-87.50832423	445024.8	1510199	1708	3	1708	170809	170807	LA LAGUNA	17	1708
3472	3564	170801	San Francisco de Coray	13.63805844	-87.53288698	442368.1	1510125	1708	3	1708	170801	170800	SAN FCO. DE CORAY	17	1708
3473	1740	61302	El Caulote	13.6281566	-87.24832104	473143.2	1509030	613	3	613	61302	61301	EL CAULOTE	6	613
3474	1435	60403	El Carrizal Prieto	13.62813852	-86.79025911	522684.2	1509028	604	3	604	60403	60402	EL CARRIZAL PRIETO	6	604
3475	1714	71601	Texiguat	13.62641135	-87.02422195	497380.3	1508837	716	3	716	71601	71600	TEXIGUAT	7	716
3476	1523	61202	El Jicaro	13.62130218	-87.32249997	465119.4	1508272	612	3	612	61202	61201	EL JICARO	6	612
3478	1424	71702	Apausupo	13.6190234	-86.95108423	505290.6	1508020	717	3	717	71702	71701	APAUSUPO	7	717
3479	3565	170812	Las Mesas	13.61699781	-87.51741579	444036.4	1507796	1708	3	1708	170812	170809	LAS MESAS	17	1708
3480	1722	71607	San Lorenzo	13.61660897	-87.09149351	490104.2	1507753	716	3	716	71607	71606	SAN LORENZO	7	716
3481	1524	61301	San Isidro	13.61659993	-87.29130741	468492.5	1507752	613	3	613	61301	61005	SAN JOSE	6	610
3482	1434	60406	Tierra Colorada	13.61497223	-86.75635434	526352.6	1507572	604	3	604	60406	60405	TIERRA COLORADA	6	604
3483	3527	170802	Caleas No.2	13.61474616	-87.56259766	439148.8	1507547	1708	3	1708	170802	170801	CALEAS	17	1708
3484	3551	170704	Los Llanos	13.61417647	-87.6364995	431155	1507484	1707	3	1707	170704	170703	LOS LLANOS	17	1707
3485	1715	71604	Guinopito	13.61367911	-87.05318243	494247.8	1507429	716	3	716	71604	71603	GUINOPITO	7	716
3486	1436	60401	Duyure	13.61185247	-86.81159257	520378.3	1507227	604	3	604	60401	60400	DUYURE	6	604
3488	1427	60805	La Enea	13.60998061	-86.91492259	509202.1	1507020	608	3	608	60805	60804	LA ENEA	6	608
3489	1437	60402	Arado Grande	13.60404854	-86.88446458	512496.8	1506364	604	0	608	60402	60401	ARADO GRANDE	6	604
3490	1739	61304	Sonit	13.60187827	-87.22308421	475870	1506124	613	3	613	61304	61303	SONI	6	613
3491	3552	170701	Langue	13.59779997	-87.65400421	429256.7	1505673	1707	3	1707	170701	170700	LANGUE	17	1707
3492	3554	170602	El Picacho	13.59585577	-87.70590966	423641.2	1505458	1706	3	1706	170602	170601	EL PICACHO	17	1706
3493	1525	61303	El Obrajito	13.59491532	-87.26685071	471135.1	1505354	613	3	613	61303	61302	EL OBRAJITO	6	613
3494	1513	170107	Moropocay	13.59439083	-87.46694635	449490.5	1505296	1701	3	1701	170107	170106	MOROPOCAY	17	1701
3495	3563	170702	Candelaria	13.59275409	-87.60635604	434409.6	1505115	1707	3	1707	170702	170701	CANDELARIA	17	1707
3496	1713	71602	Asuncion	13.59184076	-87.02560976	497229.8	1505014	716	3	716	71602	71601	ASUNCION	7	716
3497	1721	71407	San Marcos	13.59073754	-87.10362644	488790.7	1504892	714	3	714	71407	71406	SAN MARCOS	7	714
3498	1723	71406	San Diego	13.58882951	-87.13432599	485469.8	1504681	714	3	714	71406	71405	SAN DIEGO	7	714
3499	3548	170601	Goascoran	13.58879334	-87.75422649	418412	1504677	1706	3	1706	170601	170600	GOASCORAN	17	1706
3500	1425	71701	Vado Ancho	13.58781672	-86.97748206	502435.8	1504569	717	3	717	71701	71700	VADO ANCHO	7	717
3503	1738	61105	El Guayabo	13.58103461	-87.21489462	476753.8	1503819	611	3	611	61105	61104	EL GUAYABO	6	611
3504	1433	60404	El Horno	13.58046491	-86.78259978	523517.3	1503756	604	3	604	60404	60403	EL HORNO	6	604
3505	1526	61110	San Juan Bosco	13.58013937	-87.29317077	468286.1	1503720	611	3	611	61110	61109	SAN JUAN BOSCO	6	611
3506	1720	71402	La Paz o Rodeito	13.57544615	-87.09702137	489504.5	1503201	714	3	714	71402	71401	LA PAZ O RODEITO	7	714
3507	1514	61107	Marilica	13.57308598	-87.39763582	456984.1	1502940	611	3	611	61107	61106	MARALICA	6	611
3508	1712	70702	Asuncion	13.56844701	-87.02024675	497809.7	1502427	707	3	707	70702	70701	ASUNCION	7	707
3509	1520	61101	Pespire	13.56826616	-87.3627073	460761.9	1502407	611	3	611	61101	61100	PESPIRE	6	611
3510	1426	71704	San Jeronimo de Vado Ancho	13.56766933	-86.97311812	502908.1	1502341	717	3	717	71704	71702	SAN JERONIMO	7	717
3511	3555	170606	San Andres	13.56710867	-87.73665544	420305.6	1502279	1706	3	1706	170606	170605	SAN ANDRES	17	1706
3512	3567	170108	San Antonio	13.56608684	-87.56516233	438858.9	1502166	1701	3	1701	170108	170107	SAN ANTONIO	17	1701
3513	1724	71401	Soledad	13.56438679	-87.11976364	487043.7	1501978	714	3	714	71401	71400	SOLEDAD	7	714
3514	1716	70705	San Ramon	13.56105903	-87.06939863	492492.2	1501610	707	3	707	70705	70704	SAN RAMON	7	707
3515	3556	170603	La Arada	13.55686315	-87.68836811	425526.6	1501146	1706	3	1706	170603	170602	LA ARADA	17	1706
3516	1527	61109	San Juan Bautista	13.55156406	-87.27336015	470425.6	1500560	611	3	611	61109	61108	SAN JUAN BAUTISTA	6	611
3517	1719	70706	Santa Cruz	13.55063264	-87.08919529	490350.1	1500457	707	0	714	70706	70705	SANTA CRUZ	7	707
3518	1428	60803	Cerco de Piedra	13.54998156	-86.88072515	512904.2	1500385	608	3	608	60803	60802	CERCO DE PIEDRA	6	608
3519	1429	60801	Morolica	13.54653624	-86.9076054	509996.2	1500004	608	3	608	60801	60800	MOROLICA	6	608
3520	1430	60802	Agualcaguaire	13.54083021	-86.95368271	505011.2	1499373	608	3	608	60802	60801	AGUALCAGUAIRE	6	608
3521	1711	70704	Monte Grande	13.53973603	-87.02397652	497405.9	1499252	707	3	707	70704	70703	MONTE GRANDE	7	707
3522	1726	71408	Santo Domingo	13.53953708	-87.15895585	482802	1499230	714	3	714	71408	71407	SANTO DOMINGO	7	714
3524	1519	61102	Cacautare	13.53573909	-87.36617647	460381.2	1498810	611	3	611	61102	61101	CACAUTARE	6	611
3525	1725	71404	Las Marias	13.53413851	-87.14044607	484804.3	1498633	714	3	714	71404	71402	LAS MARIAS	7	714
3526	3529	170109	San Nicolas Arriba	13.53338795	-87.53354659	442271.4	1498550	1701	3	1701	170109	170108	SAN NICOLAS	17	1701
3527	1737	61002	Concepcion	13.5288394	-87.20581522	477731.1	1498047	610	3	610	61002	61001	CONCEPCION O MONTOYA	6	610
3528	3557	170608	Santa Rita	13.5275734	-87.72941303	421076.1	1497907	1706	3	1706	170608	170607	SANTA RITA	17	1706
3529	1717	70703	Bocuire	13.51957048	-87.06583491	492876.5	1497022	707	3	707	70703	70702	BOCUIRE	7	707
3530	1736	61106	Esquimay Arriba o La Ermita	13.51664059	-87.23226664	474867.8	1496698	611	3	611	61106	61105	ESQUIMAY	6	611
3531	1734	61007	Santa Ana	13.51456978	-87.15404485	483331.6	1496469	610	3	610	61007	61006	SANTA ANA	6	610
3532	1731	61005	San Andres	13.51266173	-87.11603461	487444.4	1496258	610	3	610	61005	61004	SAN ANDRES	6	610
3533	1718	70701	Liure	13.51038293	-87.08888086	490382.5	1496006	707	3	707	70701	70700	LIURE	7	707
3534	1516	170103	El Rosario	13.5092797	-87.46482176	449702.4	1495884	1701	3	1701	170103	170103	EL ROSARIO	17	1701
3535	1528	61104	El Espinal	13.50786902	-87.28112103	469580.4	1495728	611	3	611	61104	61103	EL ESPINAL	6	611
3536	1343	170101	Nacaome	13.50784189	-87.48812236	447180.7	1495725	1701	3	1701	170101	170100	NACAOME	17	1701
3537	1432	60804	El Potrero	13.50656684	-86.98548818	501570.3	1495584	608	3	608	60804	60803	EL POTRERO	6	608
3538	1735	61108	San Antonio de Padua	13.50601523	-87.21345946	476901.8	1495523	611	3	611	61108	61107	SN.ANTONIO DE PADUA	6	611
3539	3560	170205	San Pedro Calero	13.50323907	-87.69711252	424563.6	1495216	1702	3	1702	170205	170204	SAN PEDRO CALERO	17	1702
3540	3549	170604	Llano de Jesus	13.50318481	-87.76993858	416682.4	1495210	1706	0	1702	170604	170603	LLANO DE JESUS	17	1706
3541	3550	170202	Alto de Jesus	13.49899796	-87.7592323	417839.6	1494747	1702	3	1702	170202	170201	ALTO DE JESUS	17	1702
3543	3561	170605	Piedras Blancas	13.49686385	-87.65899593	428686.6	1494511	1706	3	1706	170605	170604	PIEDRAS BLANCAS	17	1706
3544	3562	170110	San Rafael	13.49605903	-87.62991878	431833.1	1494422	1701	3	1701	170110	170109	SAN RAFAEL	17	1701
3545	3558	170204	San Jeronimo	13.49359033	-87.74499377	419378.7	1494149	1702	3	1702	170204	170203	SAN JERONIMO	17	1702
3547	1730	60203	La Garza	13.49084129	-87.03926427	495751	1493845	602	3	602	60203	60203	LA GARZA	6	602
3548	1733	61009	Santa Lucia	13.49009073	-87.16408677	482243.2	1493762	610	3	610	61009	61008	SANTA LUCIA	6	610
3549	3559	170201	Alianza	13.48957529	-87.72476147	421567	1493705	1702	3	1702	170201	170200	ALIANZA	17	1702
3550	1518	170907	La Cuesta	13.48874334	-87.36757758	460221.8	1493613	1709	3	1709	170907	170905	LA CUESTA	17	1709
3552	1431	60806	San Marquitos	13.48458362	-86.93478643	507057.3	1493153	608	3	608	60806	60805	SAN MARQUITOS	6	608
3554	1517	170905	Guanacastales	13.48077657	-87.40253499	456437.3	1492732	1709	3	1709	170905	170903	GUANACASTALES	17	1709
3555	1494	170910	San Jeronimo	13.47738548	-87.42828965	453649.4	1492357	1709	3	1709	170910	170909	SAN JERONIMO	17	1709
3556	1481	61008	Santa Cruz	13.47337044	-87.136379	485240.6	1491913	610	3	610	61008	61007	SANTA CRUZ	6	610
3557	1341	61003	El Barreal	13.4692921	-87.11189722	487889.9	1491462	610	3	610	61003	61002	EL BARREAL	6	610
3558	3543	170102	Agua Caliente	13.4691655	-87.52381024	443309.7	1491448	1701	3	1701	170102	170101	AGUA CALIENTE	17	1701
3559	1421	61514	Oyoto	13.4666787	-86.7435263	527757.3	1491173	615	3	615	61514	61513	OYOTO	6	615
3560	1506	60126	Tapatoca	13.46530418	-87.31252039	466176.7	1491021	601	3	601	60126	60126	TAPATOCA	6	601
3561	1480	60123	San Ramon Arriba	13.46302537	-87.20318827	478009.3	1490769	601	3	601	60123	60123	SAN RAMON ARRIBA	6	601
3562	1482	61001	Orocuina	13.45854914	-87.10472417	488665.7	1490274	610	3	610	61001	61000	OROCUINA	6	610
3563	1490	60201	Apacilagua	13.45486868	-87.07519981	491861	1489867	602	3	602	60201	60200	APACILAGUA	6	602
3564	1479	60122	San Ramon Abajo	13.45241805	-87.23469542	474598.2	1489596	601	3	601	60122	60122	SAN RAMON ABAJO	6	601
3565	1500	170909	Laure Arriba	13.44581673	-87.37003971	459948.2	1488866	1709	3	1709	170909	170907	LAURE ARRIBA	17	1709
3566	1462	60205	Los Mezcales	13.44474062	-86.93405441	507137.7	1488747	602	3	602	60205	60205	MEZCALES	6	602
3567	3544	170105	El Tular	13.4429863	-87.51576649	444174.2	1488553	1701	3	1701	170105	170104	EL TULAR	17	1701
3568	1507	60111	El Trapiche	13.44230808	-87.26166398	471678.1	1488478	601	3	601	60111	60109	EL TRAPICHE	6	601
3569	1491	60208	Somuina	13.44169316	-87.02475666	497320.4	1488410	602	3	602	60208	60208	SOMOINA	6	602
3570	1466	61505	El Inventario	13.4404362	-86.88300987	512662.8	1488271	615	3	615	61505	61504	EL INVENTARIO	6	615
3571	1495	170903	El Comercio	13.43711745	-87.46529284	449636.3	1487904	1709	3	1709	170903	170902	EL COMERCIO	17	1709
3572	1505	60114	La Castaña o Santa Cruz de Yarile	13.43035335	-87.3392884	463274.3	1487156	601	3	601	60114	60112	LA CASTANA	6	601
3573	1498	170906	La Criba	13.43014536	-87.41340962	455251	1487133	1709	3	1709	170906	170904	LA CRIBA	17	1709
3574	1499	170904	El Matiaral	13.4293315	-87.39187393	457582	1487043	1709	3	1709	170904	170908	MATIARAL	17	1709
3575	3542	170206	Sonora	13.42717024	-87.7183224	422243.7	1486804	1702	3	1702	170206	170205	SONORA	17	1702
3576	1496	170902	El Caimito	13.42553347	-87.47290753	448809.6	1486623	1709	3	1709	170902	170901	EL CAIMITO	17	1709
3577	3541	170203	Los Amates	13.4225493	-87.73304139	420648.8	1486293	1702	3	1702	170203	170202	LOS AMATES	17	1702
3578	1461	60204	Los Limones	13.4199992	-86.96464207	503827.4	1486011	602	3	602	60204	60204	LOS LIMONES	6	602
3579	1469	61509	La Joya	13.41856137	-86.83837405	517495.7	1485852	615	3	615	61509	61507	LA JOYA	6	615
3580	1422	61515	San Diego	13.41790124	-86.74840875	527234.4	1485779	615	3	615	61515	61514	SAN DIEGO	6	615
3581	1508	60115	La Picota	13.41495324	-87.2727095	470479.2	1485453	601	3	601	60115	60113	LA PICOTA	6	601
3582	1478	60102	Agua Caliente de Linaca	13.41347925	-87.23217716	474866.7	1485290	601	3	601	60102	60101	AGUA CAL. DE LINACA	6	601
3583	1457	61503	Caire	13.41004293	-86.93172306	507391.1	1484910	615	3	615	61503	61502	CAIRE	6	615
3584	1470	61501	San Marcos de Colon	13.40721249	-86.80830319	520751.8	1484597	615	3	615	61501	61500	SAN MARCOS DE COLON	6	615
3585	1463	61506	El Ojo de Agua	13.40247399	-86.91808152	508868.1	1484073	615	3	615	61506	61512	OJO DE AGUA	6	615
3586	1497	170901	San Lorenzo	13.39927279	-87.4497599	451310	1483719	1709	3	1709	170901	170900	SAN LORENZO	17	1709
3587	1504	60118	Pavana	13.39848605	-87.33389531	463853.3	1483632	601	3	601	60118	60117	PAVANA	6	601
3588	1477	60116	Linaca	13.39744612	-87.17620844	480924.1	1483517	601	3	601	60116	60115	LINACA	6	601
3589	1476	60105	El Apintal	13.39717483	-87.24403769	473581	1483487	601	3	601	60105	60104	EL APINTAL	6	601
3590	1501	170908	Laure Abajo	13.39716579	-87.36519231	460464.9	1483486	1709	3	1709	170908	170906	LAURE ABAJO	17	1709
3591	1483	61004	Mal Paso	13.39251771	-87.11610231	487430.8	1482972	610	3	610	61004	61003	MAL PASO	6	610
3592	1509	60120	San Martin	13.39191183	-87.27087583	470674.9	1482905	601	3	601	60120	60120	SAN MARTIN	6	601
3593	1468	61504	Comali	13.385419	-86.84470122	516813.1	1482187	615	3	615	61504	61503	COMALI	6	615
3594	1472	61510	La Quesera	13.38422533	-86.78829908	522919.5	1482055	615	3	615	61510	61508	LA QUESERA	6	615
3595	1485	60206	Monte Grande	13.38137679	-87.0996521	489211.2	1481740	602	3	602	60206	60206	MONTE GRANDE	6	602
3596	1471	61507	El Rodeo	13.38054484	-86.80676336	520920.8	1481648	615	3	615	61507	61505	EL RODEO	6	615
3597	1342	60202	La Albarrada	13.37949586	-86.97897298	502276.5	1481532	602	3	602	60202	60202	LA ALBARRADA	6	602
3598	1486	60125	Tapaire	13.37121251	-87.08998036	490257.9	1480616	601	3	601	60125	60125	TAPAIRE	6	601
3599	1492	60109	El Pillado	13.36887942	-87.04617891	495000.2	1480358	601	3	601	60109	60108	EL PILLADO	6	601
3600	1460	60511	La Albarrada	13.36843632	-86.97592971	502606.1	1480309	605	3	605	60511	60502	ALBARRADA	6	605
